Id,SalePrice
1461,137917.728326492
1462,179675.6405592449
1463,171214.04886594042
1464,188100.9724337831
1465,203569.63855777774
1466,171762.313747786
1467,170280.901187364
1468,156036.57231819164
1469,206993.92474156898
1470,112521.18676167913
1471,193496.77686456963
1472,98290.49660651386
1473,97086.2960536452
1474,157050.23169747554
1475,117546.07451897673
1476,350612.67353237094
1477,263402.50294738356
1478,290106.8459319798
1479,276626.3692943016
1480,454061.2132389769
1481,301428.00792301726
1482,207799.7020628415
1483,178744.83646695595
1484,178215.22298940737
1485,182231.82284030225
1486,200919.26020914875
1487,307770.8620424224
1488,238135.13358800672
1489,213131.5184835936
1490,251289.7960698912
1491,216548.23328563105
1492,114739.25914156623
1493,199468.84548777714
1494,286036.91649941355
1495,271516.82314624265
1496,243816.47079431638
1497,170417.67139632348
1498,153497.06585982442
1499,159894.22139731795
1500,153056.46884211805
1501,201680.52258957364
1502,148145.68475949578
1503,315627.7426157184
1504,240037.09949305747
1505,221564.13382859714
1506,194356.40203339607
1507,259430.80270682927
1508,208549.49707172252
1509,156912.2726267688
1510,149869.36660431698
1511,141537.6520005297
1512,186259.86344437394
1513,145279.8923394708
1514,143915.88968780637
1515,207569.0400644904
1516,162016.03181310836
1517,186181.96195371635
1518,127789.41180397011
1519,239353.02908052132
1520,131056.65533433948
1521,140294.17075608205
1522,187302.43665830605
1523,99035.67459760513
1524,107306.92711645458
1525,115789.26104131062
1526,101675.40387521731
1527,103434.3708641287
1528,130176.12857030891
1529,152880.51957838703
1530,220832.6303423671
1531,136930.58518819232
1532,116753.99174060207
1533,157414.43641543481
1534,116333.1454292927
1535,163085.2865385767
1536,101427.50332145765
1537,56119.762007426936
1538,184051.26259497693
1539,229692.42268407997
1540,143867.44045887142
1541,142805.06790465768
1542,167456.96344321314
1543,214672.5792488018
1544,74852.31016610004
1545,104101.02289606957
1546,136309.3112623049
1547,144127.2190675512
1548,141691.04008747824
1549,129580.98009465169
1550,138001.03331429046
1551,131502.88015475683
1552,148553.96253483742
1553,189159.9075508779
1554,113159.10396785289
1555,189073.0641006576
1556,85978.59241127875
1557,100586.58984056115
1558,89460.04599483777
1559,87490.76613181178
1560,147895.53091308288
1561,122682.03924707789
1562,123763.35727465898
1563,109947.03776147682
1564,168685.06706821173
1565,128420.66108574253
1566,267246.4529886339
1567,66659.54407117236
1568,241474.75543628447
1569,130426.46446424909
1570,132478.47918310855
1571,117487.14154833928
1572,142615.41749359109
1573,270431.3043169696
1574,120785.59568591882
1575,280155.74584459886
1576,260342.3688449217
1577,191763.40654513333
1578,133053.23644544464
1579,159464.6142588891
1580,196621.86501907557
1581,150074.6496021161
1582,127278.83668326307
1583,310216.33358893637
1584,234392.72804508824
1585,158658.79808053933
1586,34725.59534191806
1587,69387.77356876573
1588,166943.54282081313
1589,105591.39929829817
1590,128640.08184921928
1591,94271.77717263624
1592,107851.4554661382
1593,124941.10972675681
1594,154204.7139704954
1595,138960.0435918644
1596,234819.5746819349
1597,192286.989195575
1598,185328.06960301287
1599,207149.54922073148
1600,186013.16358273663
1601,35010.7219229117
1602,142741.88871827442
1603,35452.510886504315
1604,265681.94819423463
1605,250473.7154711811
1606,164475.9456155263
1607,154278.8180479603
1608,200350.59132200014
1609,217173.22364188172
1610,143856.69430917967
1611,151098.571393013
1612,181173.90612610243
1613,156738.46794200875
1614,133445.68451758195
1615,84838.1315684123
1616,61534.15747657884
1617,64630.84024028387
1618,97479.26492839493
1619,145222.05957494583
1620,178398.26608298626
1621,139262.3997723153
1622,138297.11357264314
1623,260320.85084569827
1624,232659.0412209751
1625,131487.9986001728
1626,178025.32760990504
1627,188489.27775709052
1628,283896.0101639712
1629,170946.64682443347
1630,348162.8603047142
1631,193235.37325158343
1632,231384.06455071364
1633,171698.53319370747
1634,183923.0769540416
1635,172110.963731803
1636,142862.6849825997
1637,201480.57745236438
1638,204600.42317987
1639,182458.3277473487
1640,257573.80894343555
1641,187203.05923081376
1642,239769.59549877793
1643,230708.1477354141
1644,230843.06404275168
1645,251633.30409541167
1646,164950.8646200942
1647,156168.8216744829
1648,126072.93141056038
1649,131166.0149371326
1650,96231.42213368975
1651,105731.41918254271
1652,99398.07329905406
1653,101308.31569706835
1654,154202.45695274416
1655,141136.13191046566
1656,144204.90744558722
1657,150951.59741999581
1658,153744.52737256885
1659,125300.88844672125
1660,155878.61572431866
1661,391759.00640784483
1662,358962.60855435114
1663,347956.5497313142
1664,426565.0944181327
1665,284900.4040633794
1666,325779.51732568536
1667,321948.3908202434
1668,329102.1715154629
1669,278599.4723910261
1670,325851.25622326974
1671,280439.409785036
1672,399668.6647815816
1673,275760.6644990174
1674,237126.20383165497
1675,207376.0430447925
1676,213756.34667158313
1677,209406.98436188512
1678,441975.47182077216
1679,355661.3036958026
1680,320001.048481971
1681,257266.2991969604
1682,309010.3979684226
1683,186193.6078318674
1684,182489.591322097
1685,184145.940988414
1686,169962.61294968985
1687,168735.4734195685
1688,195920.6776097864
1689,198851.78985934425
1690,204027.32375422586
1691,185403.20406554826
1692,250371.50140694622
1693,180055.53982683457
1694,169597.13101063855
1695,155618.48149260785
1696,265003.77135219425
1697,155999.83484951127
1698,327923.5418314785
1699,315518.89798296057
1700,253283.3030983759
1701,276707.03775772825
1702,253402.31960718986
1703,244146.4222551277
1704,281444.7888487298
1705,240051.42970262095
1706,404886.2740598386
1707,223904.71434037574
1708,208594.6758960383
1709,262173.6962350812
1710,226438.78763364442
1711,253871.75352373626
1712,278312.72582573164
1713,270254.17398917396
1714,223718.88921504468
1715,204476.1446354175
1716,191190.37693916727
1717,162576.98992820457
1718,143360.77369530033
1719,230598.62599606253
1720,255920.26754776947
1721,173189.47477853298
1722,136624.4676341843
1723,151751.6614076309
1724,233006.13770908955
1725,237856.91480165347
1726,187484.8063673405
1727,154563.12913459446
1728,176043.61707559507
1729,161842.16622261237
1730,158624.7577789193
1731,100793.75352953654
1732,122229.14043188468
1733,110971.59768082108
1734,73940.98675519228
1735,130967.82084309589
1736,94178.36289378628
1737,321540.9852638338
1738,241457.36231290735
1739,273383.81581635494
1740,226688.78618756123
1741,200901.6741598202
1742,171968.47567056306
1743,184288.38612693083
1744,315617.61067551095
1745,238482.34864402283
1746,201955.1420384245
1747,241244.38599295914
1748,230615.3609044887
1749,154263.41218362562
1750,140418.70360253798
1751,252082.22280383855
1752,113340.51217924431
1753,149914.6104123667
1754,205975.65519413352
1755,179059.70348455664
1756,121817.71455828007
1757,108049.92874584254
1758,146587.28086999897
1759,166582.27750919014
1760,173032.36227771267
1761,148611.8269865075
1762,171703.27207906637
1763,179998.61253858358
1764,110601.00128191896
1765,202776.7905079648
1766,204684.29709492717
1767,240614.79364443943
1768,152867.64738074224
1769,159395.0086498633
1770,162086.1001845384
1771,103316.53291922715
1772,142910.49129275046
1773,110873.29398659384
1774,155826.29458392132
1775,143672.60392672755
1776,144630.0667809546
1777,95095.44896958396
1778,160811.15506106615
1779,138415.04142177757
1780,173118.966112284
1781,124427.81725252699
1782,58078.12360601965
1783,132893.39078603685
1784,113249.04528374132
1785,123367.14095019642
1786,140199.80013321713
1787,159453.57841342408
1788,36044.05785275344
1789,108888.81732810847
1790,65522.43247930333
1791,210309.80090891942
1792,174239.7674871944
1793,121765.2660040399
1794,192453.75513426214
1795,140357.90833170246
1796,157778.4204044761
1797,146276.41089195386
1798,112630.33549548592
1799,96344.69173736684
1800,118934.60569172166
1801,116906.26488338131
1802,127828.34586637001
1803,168297.09170809947
1804,154841.19514680002
1805,141657.86375320237
1806,129105.16446430609
1807,172240.68340585008
1808,121004.29822178092
1809,148990.0431563491
1810,153139.98575824406
1811,83246.64504347369
1812,110327.3013808988
1813,131131.89440162014
1814,56637.1849655034
1815,49983.50051361881
1816,103920.00703009218
1817,126970.44225539733
1818,174643.873603506
1819,122972.49876719713
1820,70451.07439522911
1821,90577.99369445303
1822,145249.46491296962
1823,44111.41433935473
1824,123386.39644978475
1825,130846.48112238199
1826,107834.27516974043
1827,86661.59173861146
1828,137430.92855389882
1829,129503.36757432763
1830,157194.16920909472
1831,160829.32727212086
1832,113099.6702595898
1833,148707.5008584028
1834,134588.25017955247
1835,158071.25236390904
1836,121039.10199856851
1837,120701.01248666644
1838,126606.1730393134
1839,69346.78755257651
1840,144303.73500880552
1841,132039.61604966875
1842,61838.41103853099
1843,142170.16289954353
1844,133855.97981065884
1845,128218.10803332273
1846,152926.51622161362
1847,178512.35626355186
1848,26404.323608169332
1849,115440.97711280547
1850,118173.27914425544
1851,156103.63672354072
1852,108211.64404382091
1853,137060.43068883382
1854,174523.41013228148
1855,164766.84928745683
1856,220524.77800001297
1857,162892.56000026595
1858,128196.21442204947
1859,101139.51980806235
1860,171599.88041504472
1861,100869.72701129084
1862,225038.75849673804
1863,220400.68891559634
1864,220419.2243955871
1865,379794.2464690544
1866,323525.86434217263
1867,232075.89658358414
1868,292362.7114728261
1869,228012.62292272598
1870,240849.89892874286
1871,248933.2843748033
1872,186384.28065442666
1873,252976.16174901184
1874,139949.30927578826
1875,194399.12704431918
1876,190057.7153488258
1877,217787.50232244842
1878,212419.4376690737
1879,132072.40323244687
1880,130882.34411357436
1881,271531.7309341505
1882,250353.0965974778
1883,195915.8655633349
1884,206938.39310843218
1885,261588.9828453008
1886,288098.5813404303
1887,237969.29438156076
1888,288740.71024756227
1889,169532.7982240338
1890,117135.99429724738
1891,131645.9933074722
1892,94496.74454789422
1893,125415.23408975173
1894,122147.05234444421
1895,153909.74581264984
1896,124476.78209514823
1897,127876.1885291664
1898,115021.49932734296
1899,160794.3482349487
1900,157428.6844322849
1901,163925.22965458874
1902,151933.43295512255
1903,229890.86180366855
1904,136241.4660377549
1905,178611.12465695105
1906,120601.77981777675
1907,229550.3429438332
1908,105721.38945143204
1909,138602.66373533383
1910,120456.5011627879
1911,189050.74438539427
1912,284313.00435529277
1913,162883.48055052105
1914,63200.775668121874
1915,300837.41100780806
1916,-13970.464507638477
1917,245073.98496531416
1918,144070.19963153265
1919,186256.04182759952
1920,148812.91603092197
1921,375733.90265357774
1922,331507.7612761976
1923,232449.3538884353
1924,237753.0059518218
1925,230023.74049133295
1926,370467.2624361478
1927,140448.37862285879
1928,163676.48098911252
1929,124350.70410493389
1930,133486.81850695983
1931,149348.0898865359
1932,131187.13213408832
1933,204382.57701295894
1934,174644.54468157887
1935,162721.02789638937
1936,197148.64126709476
1937,166612.7740068771
1938,169702.07182962354
1939,238324.78134777304
1940,197813.69524767157
1941,164152.7279611514
1942,184464.63991003763
1943,211423.97335915733
1944,292978.89489971474
1945,354836.51400939655
1946,144820.46193055436
1947,292915.9941614419
1948,177653.06076671416
1949,257967.60122124944
1950,194790.04433201253
1951,279298.0070659965
1952,245903.47934468463
1953,189545.80093848985
1954,195010.3407032201
1955,145905.86401486862
1956,317247.1434370978
1957,153888.3799074134
1958,291962.3464010544
