Id,SalePrice
1461,115351.94291574927
1462,196097.83354591718
1463,162710.40053753695
1464,184922.61675240076
1465,223806.80103547266
1466,174924.57577266265
1467,190830.032597597
1468,160665.84574199095
1469,213567.5271101063
1470,114559.5645711238
1471,185954.13370385813
1472,95628.01033676206
1473,89933.56799806701
1474,150409.5050282937
1475,118372.15337897651
1476,347387.2097234004
1477,266986.2901888001
1478,309319.2538570161
1479,287812.2765642172
1480,442341.2734437238
1481,306498.2447750964
1482,217111.79587715934
1483,174399.97657476412
1484,179128.4124737319
1485,190111.22232200415
1486,202764.54159388645
1487,308924.3408944821
1488,239336.33229367086
1489,210139.83511282923
1490,237134.41795856878
1491,204974.56105612684
1492,123749.24348745751
1493,194937.4831912669
1494,298971.2028871721
1495,285001.4587795597
1496,243402.46361419233
1497,166468.98934398196
1498,149371.99511589692
1499,168071.43357016915
1500,161669.08011887362
1501,212626.47310564946
1502,154138.07094527804
1503,289619.4913424663
1504,246175.91695500351
1505,228233.26601955225
1506,197199.2978700935
1507,245833.97316953982
1508,197570.0497028276
1509,155913.7382917935
1510,146991.41479460127
1511,138232.68895177264
1512,186278.54904390662
1513,136007.3415192177
1514,134085.4362142624
1515,210289.27644878603
1516,156126.6851704365
1517,180870.3065988121
1518,122444.33069560817
1519,223384.9373794573
1520,131935.16406735498
1521,122521.82260698196
1522,194156.8081762786
1523,102049.4483018103
1524,110596.96207805048
1525,103748.17618812085
1526,99261.73747603851
1527,114568.69607491698
1528,141274.9045431018
1529,148229.56403911766
1530,214536.2455384708
1531,163486.89393621893
1532,121971.79838769045
1533,152067.11979441764
1534,123628.5432882891
1535,143981.43506983225
1536,100480.6474396966
1537,38740.4333770104
1538,176337.16603869945
1539,225026.10634856857
1540,123607.26125847106
1541,132225.53614286333
1542,172456.4455178792
1543,202844.08128808648
1544,110933.33394280123
1545,113491.85570301628
1546,150019.09997179778
1547,149811.6893835324
1548,141642.23220755975
1549,131559.50643890956
1550,147125.0086395808
1551,119802.46736987052
1552,141825.7082689216
1553,171971.65785410907
1554,120846.54050761275
1555,186183.73918534792
1556,103120.02177999471
1557,106361.06595276366
1558,101650.88239402394
1559,108656.10295078787
1560,142773.225037914
1561,142094.24886697903
1562,124237.17935766117
1563,106441.54874707665
1564,170161.7704331223
1565,124991.90359636839
1566,261182.35924498155
1567,73644.84333872981
1568,262177.49048345466
1569,92010.56440723082
1570,134584.08665401465
1571,86669.19869704242
1572,134141.02543539833
1573,233491.71586982883
1574,105391.39586994844
1575,255770.95181208896
1576,250455.64753555413
1577,184822.8255448162
1578,149967.3714795378
1579,151762.64363735402
1580,197151.98457952356
1581,156248.31436230475
1582,146014.18535185838
1583,288674.73833575123
1584,234334.4443320278
1585,170662.03642419283
1586,30661.346052947338
1587,69232.32807200728
1588,160032.1687842128
1589,98337.9502300059
1590,120423.08445202839
1591,103667.3331308316
1592,115805.72221598634
1593,145332.99737631134
1594,165092.39983095392
1595,142274.92582778796
1596,235211.09276303696
1597,191686.11024372536
1598,194479.48440229218
1599,212510.24734827178
1600,192813.16315612197
1601,17304.581626041676
1602,128018.94632983231
1603,53636.84132405475
1604,277415.0758567392
1605,236506.69760214444
1606,161360.5826635086
1607,143093.25462387805
1608,223584.60603330447
1609,221767.18850286817
1610,157705.0009436065
1611,137828.33037993056
1612,178023.73748438573
1613,155612.5407014438
1614,136579.5910888936
1615,80713.0324251696
1616,49400.6979240732
1617,50247.174153253436
1618,94650.13277333206
1619,157091.20622768393
1620,147509.21142401616
1621,134044.33187812008
1622,139015.96052440442
1623,247800.11007179902
1624,213263.49142291793
1625,107156.94052599906
1626,177115.56724938354
1627,182130.82094268803
1628,277658.10985345975
1629,175109.44456848968
1630,321865.9941298347
1631,206342.05541491695
1632,232094.56041261135
1633,177560.60904864222
1634,180647.5143718319
1635,183700.7013321123
1636,158701.23669556528
1637,196202.64819120336
1638,218065.31633044407
1639,182011.139224065
1640,258150.13114931365
1641,181441.45061974903
1642,244244.001503177
1643,235573.7441690287
1644,229781.20916830702
1645,242004.95581368706
1646,170274.05212025298
1647,151869.69251028402
1648,121595.51005085674
1649,143409.3530252264
1650,106753.66412495938
1651,106679.2773483335
1652,98252.06772298878
1653,101141.97170384484
1654,144340.33748400584
1655,137269.28809591895
1656,137447.99188178405
1657,143320.15679172752
1658,142857.19722926896
1659,108140.71692419774
1660,155873.98780453927
1661,383743.9050348755
1662,354199.6844453574
1663,345447.57147617126
1664,374085.4475122185
1665,297676.10982915154
1666,318972.0692488041
1667,326515.5706581713
1668,330107.50175564946
1669,300388.7828604011
1670,328020.284968568
1671,276146.24324517185
1672,384181.5719287258
1673,280808.7818554484
1674,252748.24481101055
1675,209710.51040870976
1676,220954.83791640215
1677,212410.25091684517
1678,425693.1634343364
1679,353884.60646334896
1680,320493.63173744245
1681,266805.90829244326
1682,309016.52929396206
1683,197266.1675857948
1684,183373.87881658738
1685,188277.31365126674
1686,176882.28325589676
1687,180845.77369499975
1688,198011.1437576632
1689,203853.90342246834
1690,206850.1533123788
1691,196896.69884703378
1692,260672.60085313767
1693,179723.75317405327
1694,175991.67158085457
1695,166275.7705825197
1696,272048.3319154738
1697,163692.8567590774
1698,322443.5770871325
1699,328900.7455829645
1700,256894.28257661173
1701,284878.2618939483
1702,250993.5253644418
1703,253059.2655681807
1704,276248.7408634776
1705,250326.76242564875
1706,345242.84925662866
1707,233697.72512596822
1708,206993.77257711766
1709,260082.42145270947
1710,221655.6204930537
1711,257034.40735097416
1712,273526.4015491004
1713,265636.049793154
1714,220799.3857873259
1715,208996.15537685808
1716,186168.38129243278
1717,176777.2500785021
1718,145754.35799583024
1719,219902.05132630654
1720,270285.65675114514
1721,169540.01501295995
1722,129883.38185336324
1723,149565.47495314595
1724,226357.52975023584
1725,232668.4032143585
1726,176286.03167483746
1727,149994.51850344916
1728,179172.73045716784
1729,163231.76212274865
1730,157912.80522493692
1731,107067.34453770472
1732,123324.54826145689
1733,97748.69434429216
1734,76021.79685177677
1735,128444.09638379584
1736,89632.86412436329
1737,334067.4214830827
1738,255342.27891534125
1739,260587.1713162316
1740,219778.00868215668
1741,186485.5212997005
1742,181782.06853809673
1743,188994.7348737067
1744,327250.4647345939
1745,223917.1850784265
1746,230883.45447664615
1747,235516.69771816465
1748,238218.29518646444
1749,161002.71351833432
1750,141626.52044627396
1751,253970.34647071455
1752,110793.3287713523
1753,140022.19893216458
1754,194180.73994743545
1755,173815.38438424002
1756,133097.50310174003
1757,114310.39662048616
1758,158067.31533248932
1759,175022.88703603228
1760,169377.37386328634
1761,141491.67363424972
1762,164426.7145280016
1763,192915.42612022744
1764,115801.53543413593
1765,174711.01315523195
1766,194828.06373534282
1767,214364.18471665191
1768,149680.15703762672
1769,163589.77188579855
1770,159670.9486981281
1771,98661.45146932616
1772,144905.75661656633
1773,109905.75897284783
1774,146645.16154210805
1775,151217.83613291546
1776,138863.97465995
1777,98378.62022587052
1778,150073.2533166611
1779,115768.84381246427
1780,172566.57661961857
1781,125275.02009778167
1782,53708.378809596295
1783,128856.17167171021
1784,90030.21742295474
1785,125904.4343393175
1786,73998.90465347678
1787,167547.6451270741
1788,59598.34253402171
1789,121448.4508383649
1790,52326.30451986776
1791,195354.643235635
1792,158072.48265233473
1793,129250.22345860093
1794,178737.51395494933
1795,140965.51747273095
1796,202063.51783052017
1797,142602.19824967324
1798,115059.42807739694
1799,106721.1703480652
1800,127596.06917089131
1801,115921.01639290852
1802,107481.11542356014
1803,166061.9858512713
1804,161614.7773342973
1805,143073.03216901165
1806,130250.00366842886
1807,178552.02895058086
1808,129089.34448542702
1809,138851.98268263228
1810,143993.14000484697
1811,79693.87821396044
1812,110534.29037291696
1813,131010.18218634138
1814,58721.69277753506
1815,40649.3991751743
1816,103041.28596041049
1817,109598.90305803902
1818,176515.63858495723
1819,141735.68423786666
1820,86652.54919076781
1821,84134.5679372598
1822,151850.9598454251
1823,42903.21651539381
1824,147854.46384599456
1825,140253.06204965035
1826,114787.7559372494
1827,84911.89410503162
1828,140045.7890407273
1829,135161.0569131223
1830,144784.71915057348
1831,154488.60990467458
