Id,SalePrice
1461,118734.88760290554
1462,172766.1264645039
1463,166968.669794791
1464,190773.80372477075
1465,210284.62017019276
1466,169882.2199380333
1467,184088.47234152255
1468,160658.7726030198
1469,202432.21718711857
1470,114302.04587565191
1471,187369.85001059124
1472,89649.47129455986
1473,90726.55687714185
1474,161394.6722653806
1475,115606.17501628157
1476,333195.76602257916
1477,254785.93537747473
1478,311781.6110723349
1479,290608.4118649153
1480,450298.37540679146
1481,304336.2416465838
1482,215334.89672957783
1483,177499.26352029174
1484,177680.9714552073
1485,190668.46485092936
1486,201650.41892050477
1487,299507.0783818981
1488,241625.59880986906
1489,198115.23904169133
1490,244082.5697803223
1491,207747.10385447307
1492,111430.89485581816
1493,211549.51282998858
1494,303352.24590848444
1495,280874.2060520202
1496,241334.35709218457
1497,164529.58417525495
1498,161291.25020796692
1499,171144.58318052898
1500,167345.88405292438
1501,206769.97156301208
1502,159839.73937132323
1503,295669.6154299397
1504,242680.76868086253
1505,230816.16915627
1506,200547.4588243518
1507,240946.47979340734
1508,195532.68783868683
1509,158801.10563614152
1510,148414.3900612745
1511,146444.4484988166
1512,185037.74454788995
1513,129687.86117810375
1514,139135.24539987804
1515,195765.2390156526
1516,154650.92494954707
1517,171396.16884103525
1518,129104.6863611885
1519,226576.53792786665
1520,128373.97942774757
1521,124798.0474043075
1522,182536.59061711028
1523,94779.19468295292
1524,94834.93520989313
1525,109009.99785466821
1526,96552.16158034591
1527,97768.64745735985
1528,133024.07916259297
1529,150025.44175175976
1530,218713.4790228119
1531,139987.3521337092
1532,116552.16380567141
1533,165525.05658566146
1534,108012.54201961766
1535,145931.57701212235
1536,101157.42988470258
1537,37636.529319302004
1538,171058.64971032625
1539,210394.95119333008
1540,120788.59054556003
1541,123804.67115755487
1542,149974.49305005613
1543,187309.03813092932
1544,98089.06708950593
1545,102365.50550760227
1546,143975.80546852
1547,153541.64624313163
1548,136380.09722554075
1549,134098.51514276062
1550,148946.9375852512
1551,123294.01976538173
1552,149947.45387533153
1553,172392.7791115441
1554,114218.81696164768
1555,182263.93640630416
1556,79908.06249063273
1557,103657.41666754274
1558,98654.85162112149
1559,88785.92391278059
1560,139242.18639325476
1561,116527.27630140455
1562,122242.88768500523
1563,107497.73920542098
1564,160446.51760028998
1565,131754.62740479925
1566,253337.41603171322
1567,66590.80157535698
1568,258762.14644153157
